123.48;519356.80;089502.29;005002.16
124.32;518747.94;090111.15;004993.37
125.16;518139.08;090720.00;004984.59
126.00;517530.23;091328.86;004975.82
126.84;516921.37;091937.72;004967.06
127.68;516312.51;092546.58;004958.30
128.52;515703.65;093155.44;004949.56
129.36;515094.79;093764.30;004940.83
130.20;514485.93;094373.16;004932.11
131.04;513877.07;094982.02;004923.40
131.88;513268.21;095590.88;004914.70
132.72;512659.35;096199.74;004906.01
133.56;512050.49;096808.60;004897.33
134.40;511441.63;097417.45;004888.66
135.24;510832.78;098026.31;004880.00
136.08;510223.92;098635.17;004871.35
136.92;509615.06;099244.03;004862.71
137.76;509006.20;099852.89;004854.08
138.60;508397.34;100461.75;004845.46
139.44;507788.48;101070.61;004836.85
140.28;507179.62;101679.47;004828.25
141.12;506570.76;102288.33;004819.66
141.96;505961.90;102897.19;004811.08
142.80;505353.04;103506.05;004802.51
143.64;504744.18;104114.90;004793.95
144.48;504135.33;104723.76;004785.40
145.32;503526.47;105332.62;004776.86
146.16;502917.61;105941.48;004768.33
147.00;502308.75;106550.34;004759.81
147.84;501699.89;107159.20;004751.30
148.68;501091.03;107768.06;004742.80
149.52;500482.17;108376.92;004734.31
150.36;499873.31;108985.78;004725.83
151.20;499264.45;109594.64;004717.36
152.04;498655.59;110203.50;004708.89
152.88;498046.73;110812.35;004700.44
153.72;497437.88;111421.21;004692.00
154.56;496829.02;112030.07;004683.57
155.40;496220.16;112638.93;004675.14
156.24;495611.30;113247.79;004666.73
157.08;495002.44;113856.65;004658.33
157.92;494393.58;114465.51;004649.93
158.76;493784.72;115074.37;004641.55
159.60;493175.86;115683.23;004633.17
160.44;492567.00;116292.09;004624.81
161.28;491958.14;116900.95;004616.45
162.12;491349.28;117509.80;004608.11
162.96;490740.43;118118.66;004599.77
163.80;490131.57;118727.52;004591.44
164.64;489522.71;119336.38;004583.12
165.48;488913.85;119945.24;004574.82
166.32;488304.99;120554.10;004566.52
167.16;487696.13;121162.96;004558.23
168.00;487087.27;121771.82;004549.95
168.84;486478.41;122380.68;004541.68
169.68;485869.55;122989.54;004533.42
170.52;485260.69;123598.39;004525.16
171.36;484651.83;124207.25;004516.92
172.20;484042.98;124816.11;004508.69
173.04;483434.12;125424.97;004500.47
173.88;482825.26;126033.83;004492.25
174.72;482216.40;126642.69;004484.05
175.56;481607.54;127251.55;004475.85
176.40;480998.68;127860.41;004467.66
177.24;480389.82;128469.27;004459.49
178.08;479780.96;129078.13;004451.32
178.92;479172.10;129686.99;004443.16
179.76;478563.24;130295.84;004435.01
180.60;477954.38;130904.70;004426.87
181.44;477345.53;131513.56;004418.74
182.28;476736.67;132122.42;004410.62
183.12;476127.81;132731.28;004402.50
183.96;475518.95;133340.14;004394.40
184.80;474910.09;133949.00;004386.31
185.64;474301.23;134557.86;004378.22
186.48;473692.37;135166.72;004370.14
187.32;473083.51;135775.58;004362.08
188.16;472474.65;136384.44;004354.02
189.00;471865.79;136993.29;004345.97
189.84;471256.93;137602.15;004337.93
190.68;470648.08;138211.01;004329.90
191.52;470039.22;138819.87;004321.87
192.36;469430.36;139428.73;004313.86
193.20;468821.50;140037.59;004305.86
194.04;468212.64;140646.45;004297.86
194.88;467603.78;141255.31;004289.87
195.72;466994.92;141864.17;004281.90
196.56;466386.06;142473.03;004273.93
197.40;465777.20;143081.89;004265.97
198.24;465168.34;143690.74;004258.02
199.08;464559.48;144299.60;004250.08
199.92;463950.63;144908.46;004242.14
200.76;463341.77;145517.32;004234.22
201.60;462732.91;146126.18;004226.30
202.44;462124.05;146735.04;004218.40
203.28;461515.19;147343.90;004210.50
204.12;460906.33;147952.76;004202.61
204.96;460297.47;148561.62;004194.73
205.80;459688.61;149170.48;004186.86
206.64;459079.75;149779.34;004178.99
207.48;458470.89;150388.19;004171.14
208.32;457862.03;150997.05;004163.29
209.16;457253.18;151605.91;004155.46
210.00;456644.32;152214.77;004147.63
210.84;456035.46;152823.63;004139.81
211.68;455426.60;153432.49;004132.00
212.52;454817.74;154041.35;004124.20
213.36;454208.88;154650.21;004116.40
214.20;453600.02;155259.07;004108.62
215.04;452991.16;155867.93;004100.84
215.88;452382.30;156476.79;004093.07
216.72;451773.44;157085.64;004085.31
217.56;451164.58;157694.50;004077.56
218.40;450555.73;158303.36;004069.82
219.24;449946.87;158912.22;004062.09
220.08;449338.01;159521.08;004054.36
220.92;448729.15;160129.94;004046.64
221.76;448120.29;160738.80;004038.94
222.60;447511.43;161347.66;004031.24
223.44;446902.57;161956.52;004023.54
224.28;446293.71;162565.38;004015.86
225.12;445684.85;163174.24;004008.19
225.96;445075.99;163783.09;004000.52
226.80;444467.13;164391.95;003992.86
227.64;443858.28;165000.81;003985.21
228.48;443249.42;165609.67;003977.57
229.32;442640.56;166218.53;003969.94
230.16;442031.70;166827.39;003962.32
231.00;441422.84;167436.25;003954.70
231.84;440813.98;168045.11;003947.09
232.68;440205.12;168653.97;003939.49
233.52;439596.26;169262.83;003931.90
234.36;438987.40;169871.69;003924.32
235.20;438378.54;170480.54;003916.74
236.04;437769.68;171089.40;003909.18
236.88;437160.83;171698.26;003901.62
237.72;436551.97;172307.12;003894.07
238.56;435943.11;172915.98;003886.53
239.40;435334.25;173524.84;003878.99
240.24;434725.39;174133.70;003871.47
241.08;434116.53;174742.56;003863.95
241.92;433507.67;175351.42;003856.44
242.76;432898.81;175960.28;003848.94
243.60;432289.95;176569.14;003841.45
244.44;431681.09;177177.99;003833.96
245.28;431072.23;177786.85;003826.49
246.12;430463.38;178395.71;003819.02
246.96;429854.52;179004.57;003811.56
247.80;429245.66;179613.43;003804.10
248.64;428636.80;180222.29;003796.66
249.48;428027.94;180831.15;003789.22
250.32;427419.08;181440.01;003781.79
251.16;426810.22;182048.87;003774.37
252.00;426201.36;182657.73;003766.96
252.84;425592.50;183266.59;003759.56
253.68;424983.64;183875.44;003752.16
254.52;424374.78;184484.30;003744.77
255.36;423765.93;185093.16;003737.39
256.20;423157.07;185702.02;003730.02
257.04;422548.21;186310.88;003722.65
257.88;421939.35;186919.74;003715.30
258.72;421330.49;187528.60;003707.95
259.56;420721.63;188137.46;003700.61
260.40;420112.77;188746.32;003693.27
261.24;419503.91;189355.18;003685.95
262.08;418895.05;189964.04;003678.63
262.92;418286.19;190572.89;003671.32
263.76;417677.33;191181.75;003664.02
264.60;417068.48;191790.61;003656.72
265.44;416459.62;192399.47;003649.44
266.28;415850.76;193008.33;003642.16
267.12;415241.90;193617.19;003634.89
267.96;414633.04;194226.05;003627.62
268.80;414024.18;194834.91;003620.37
269.64;413415.32;195443.77;003613.12
270.48;412806.46;196052.63;003605.88
271.32;412197.60;196661.49;003598.65
272.16;411588.74;197270.34;003591.42
273.00;410979.88;197879.20;003584.21
273.84;410371.03;198488.06;003577.00
274.68;409762.17;199096.92;003569.80
275.52;409153.31;199705.78;003562.60
276.36;408544.45;200314.64;003555.42
277.20;407935.59;200923.50;003548.24
278.04;407326.73;201532.36;003541.07
278.88;406717.87;202141.22;003533.90
279.72;406109.01;202750.08;003526.75
280.56;405500.15;203358.94;003519.60
281.40;404891.29;203967.79;003512.46
282.24;404282.43;204576.65;003505.32
283.08;403673.58;205185.51;003498.20
283.92;403064.72;205794.37;003491.08
284.76;402455.86;206403.23;003483.97
285.60;401847.00;207012.09;003476.86
286.44;401238.14;207620.95;003469.77
287.28;400629.28;208229.81;003462.68
288.12;400020.42;208838.67;003455.60
288.96;399411.56;209447.53;003448.53
289.80;398802.70;210056.39;003441.46
290.64;398193.84;210665.24;003434.40
291.48;397584.98;211274.10;003427.35
292.32;396976.13;211882.96;003420.31
293.16;396367.27;212491.82;003413.27
294.00;395758.41;213100.68;003406.24
294.84;395149.55;213709.54;003399.22
295.68;394540.69;214318.40;003392.20
296.52;393931.83;214927.26;003385.20
297.36;393322.97;215536.12;003378.20
298.20;392714.11;216144.98;003371.21
299.04;392105.25;216753.84;003364.22
299.88;391496.39;217362.69;003357.24
300.72;390887.53;217971.55;003350.27
301.56;390278.68;218580.41;003343.31
302.40;389669.82;219189.27;003336.35
303.24;389060.96;219798.13;003329.40
304.08;388452.10;220406.99;003322.46
304.92;387843.24;221015.85;003315.53
305.76;387234.38;221624.71;003308.60
306.60;386625.52;222233.57;003301.68
307.44;386016.66;222842.43;003294.77
308.28;385407.80;223451.29;003287.86
309.12;384798.94;224060.14;003280.97
309.96;384190.08;224669.00;003274.07
310.80;383581.23;225277.86;003267.19
311.64;382972.37;225886.72;003260.31
312.48;382363.51;226495.58;003253.44
313.32;381754.65;227104.44;003246.58
314.16;381145.79;227713.30;003239.73
315.00;380536.93;228322.16;003232.88
315.84;379928.07;228931.02;003226.04
316.68;379319.21;229539.88;003219.20
317.52;378710.35;230148.74;003212.38
318.36;378101.49;230757.59;003205.56
319.20;377492.63;231366.45;003198.74
320.04;376883.78;231975.31;003191.94
320.88;376274.92;232584.17;003185.14
321.72;375666.06;233193.03;003178.34
322.56;375057.20;233801.89;003171.56
323.40;374448.34;234410.75;003164.78
324.24;373839.48;235019.61;003158.01
325.08;373230.62;235628.47;003151.25
325.92;372621.76;236237.33;003144.49
326.76;372012.90;236846.19;003137.74
327.60;371404.04;237455.04;003131.00
328.44;370795.18;238063.90;003124.26
329.28;370186.33;238672.76;003117.53
330.12;369577.47;239281.62;003110.81
330.96;368968.61;239890.48;003104.09
331.80;368359.75;240499.34;003097.38
332.64;367750.89;241108.20;003090.68
333.48;367142.03;241717.06;003083.99
334.32;366533.17;242325.92;003077.30
335.16;365924.31;242934.78;003070.62
336.00;365315.45;243543.64;003063.94
336.84;364706.59;244152.49;003057.27
337.68;364097.73;244761.35;003050.61
338.52;363488.88;245370.21;003043.96
339.36;362880.02;245979.07;003037.31
340.20;362271.16;246587.93;003030.67
341.04;361662.30;247196.79;003024.04
341.88;361053.44;247805.65;003017.41
342.72;360444.58;248414.51;003010.79
343.56;359835.72;249023.37;003004.18
344.40;359226.86;249632.23;002997.57
345.24;358618.00;250241.09;002990.97
346.08;358009.14;250849.94;002984.37
346.92;357400.29;251458.80;002977.79
347.76;356791.43;252067.66;002971.21
348.60;356182.57;252676.52;002964.63
349.44;355573.71;253285.38;002958.07
350.28;354964.85;253894.24;002951.51
351.12;354355.99;254503.10;002944.95
351.96;353747.13;255111.96;002938.41
352.80;353138.27;255720.82;002931.87
353.64;352529.41;256329.68;002925.33
354.48;351920.55;256938.54;002918.81
355.32;351311.69;257547.39;002912.29
356.16;350702.84;258156.25;002905.77
357.00;350093.98;258765.11;002899.26
357.84;349485.12;259373.97;002892.76
358.68;348876.26;259982.83;002886.27
359.52;348267.40;260591.69;002879.78
360.36;347658.54;261200.55;002873.30
361.20;347049.68;261809.41;002866.83
362.04;346440.82;262418.27;002860.36
362.88;345831.96;263027.13;002853.90
363.72;345223.10;263635.99;002847.44
364.56;344614.24;264244.84;002840.99
365.40;344005.39;264853.70;002834.55
366.24;343396.53;265462.56;002828.11
367.08;342787.67;266071.42;002821.68
367.92;342178.81;266680.28;002815.26
368.76;341569.95;267289.14;002808.85
369.60;340961.09;267898.00;002802.44
370.44;340352.23;268506.86;002796.03
371.28;339743.37;269115.72;002789.63
372.12;339134.51;269724.58;002783.24
372.96;338525.65;270333.44;002776.86
373.80;337916.79;270942.29;002770.48
374.64;337307.94;271551.15;002764.11
375.48;336699.08;272160.01;002757.74
376.32;336090.22;272768.87;002751.39
377.16;335481.36;273377.73;002745.03
378.00;334872.50;273986.59;002738.69
378.84;334263.64;274595.45;002732.35
379.68;333654.78;275204.31;002726.01
380.52;333045.92;275813.17;002719.69
381.36;332437.06;276422.03;002713.36
382.20;331828.20;277030.89;002707.05
383.04;331219.34;277639.74;002700.74
383.88;330610.49;278248.60;002694.44
384.72;330001.63;278857.46;002688.14
385.56;329392.77;279466.32;002681.85
386.40;328783.91;280075.18;002675.57
387.24;328175.05;280684.04;002669.29
388.08;327566.19;281292.90;002663.02
388.92;326957.33;281901.76;002656.76
389.76;326348.47;282510.62;002650.50
390.60;325739.61;283119.48;002644.24
391.44;325130.75;283728.34;002638.00
392.28;324521.89;284337.19;002631.76
393.12;323913.04;284946.05;002625.52
393.96;323304.18;285554.91;002619.30
394.80;322695.32;286163.77;002613.07
395.64;322086.46;286772.63;002606.86
396.48;321477.60;287381.49;002600.65
397.32;320868.74;287990.35;002594.45
398.16;320259.88;288599.21;002588.25
399.00;319651.02;289208.07;002582.06
399.84;319042.16;289816.93;002575.87
400.68;318433.30;290425.79;002569.69
401.52;317824.44;291034.64;002563.52
402.36;317215.59;291643.50;002557.35
403.20;316606.73;292252.36;002551.19
404.04;315997.87;292861.22;002545.04
404.88;315389.01;293470.08;002538.89
405.72;314780.15;294078.94;002532.75
406.56;314171.29;294687.80;002526.61
407.40;313562.43;295296.66;002520.48
408.24;312953.57;295905.52;002514.35
409.08;312344.71;296514.38;002508.24
409.92;311735.85;297123.24;002502.12
410.76;311126.99;297732.09;002496.02
411.60;310518.14;298340.95;002489.92
412.44;309909.28;298949.81;002483.82
413.28;309300.42;299558.67;002477.73
414.12;308691.56;300167.53;002471.65
414.96;308082.70;300776.39;002465.57
415.80;307473.84;301385.25;002459.50
416.64;306864.98;301994.11;002453.44
417.48;306256.12;302602.97;002447.38
418.32;305647.26;303211.83;002441.32
419.16;305038.40;303820.69;002435.28
420.00;304429.54;304429.54;002429.23
420.84;303820.69;305038.40;002423.20
421.68;303211.83;305647.26;002417.17
422.52;302602.97;306256.12;002411.14
423.36;301994.11;306864.98;002405.13
424.20;301385.25;307473.84;002399.11
425.04;300776.39;308082.70;002393.11
425.88;300167.53;308691.56;002387.11
426.72;299558.67;309300.42;002381.11
427.56;298949.81;309909.28;002375.12
428.40;298340.95;310518.14;002369.14
429.24;297732.09;311126.99;002363.16
430.08;297123.24;311735.85;002357.19
430.92;296514.38;312344.71;002351.22
431.76;295905.52;312953.57;002345.26
432.60;295296.66;313562.43;002339.31
433.44;294687.80;314171.29;002333.36
434.28;294078.94;314780.15;002327.42
435.12;293470.08;315389.01;002321.48
435.96;292861.22;315997.87;002315.55
436.80;292252.36;316606.73;002309.62
437.64;291643.50;317215.59;002303.70
438.48;291034.64;317824.44;002297.79
439.32;290425.79;318433.30;002291.88
440.16;289816.93;319042.16;002285.98
441.00;289208.07;319651.02;002280.08
441.84;288599.21;320259.88;002274.19
442.68;287990.35;320868.74;002268.30
443.52;287381.49;321477.60;002262.42
444.36;286772.63;322086.46;002256.54
445.20;286163.77;322695.32;002250.68
446.04;285554.91;323304.18;002244.81
446.88;284946.05;323913.04;002238.95
447.72;284337.19;324521.89;002233.10
448.56;283728.34;325130.75;002227.25
449.40;283119.48;325739.61;002221.41
450.24;282510.62;326348.47;002215.58
451.08;281901.76;326957.33;002209.75
451.92;281292.90;327566.19;002203.92
452.76;280684.04;328175.05;002198.10
453.60;280075.18;328783.91;002192.29
454.44;279466.32;329392.77;002186.48
455.28;278857.46;330001.63;002180.68
456.12;278248.60;330610.49;002174.88
456.96;277639.74;331219.34;002169.09
457.80;277030.89;331828.20;002163.31
458.64;276422.03;332437.06;002157.53
459.48;275813.17;333045.92;002151.75
460.32;275204.31;333654.78;002145.98
461.16;274595.45;334263.64;002140.22
462.00;273986.59;334872.50;002134.46
462.84;273377.73;335481.36;002128.71
463.68;272768.87;336090.22;002122.96
464.52;272160.01;336699.08;002117.22
465.36;271551.15;337307.94;002111.48
466.20;270942.29;337916.79;002105.75
467.04;270333.44;338525.65;002100.02
467.88;269724.58;339134.51;002094.30
468.72;269115.72;339743.37;002088.59
469.56;268506.86;340352.23;002082.88
470.40;267898.00;340961.09;002077.17
471.24;267289.14;341569.95;002071.48
472.08;266680.28;342178.81;002065.78
472.92;266071.42;342787.67;002060.09
473.76;265462.56;343396.53;002054.41
474.60;264853.70;344005.39;002048.73
475.44;264244.84;344614.24;002043.06
476.28;263635.99;345223.10;002037.40
477.12;263027.13;345831.96;002031.73
477.96;262418.27;346440.82;002026.08
478.80;261809.41;347049.68;002020.43
479.64;261200.55;347658.54;002014.78
480.48;260591.69;348267.40;002009.14
481.32;259982.83;348876.26;002003.51
482.16;259373.97;349485.12;001997.88
483.00;258765.11;350093.98;001992.25
483.84;258156.25;350702.84;001986.64
484.68;257547.39;351311.69;001981.02
485.52;256938.54;351920.55;001975.41
486.36;256329.68;352529.41;001969.81
487.20;255720.82;353138.27;001964.21
488.04;255111.96;353747.13;001958.62
488.88;254503.10;354355.99;001953.03
489.72;253894.24;354964.85;001947.45
490.56;253285.38;355573.71;001941.87
491.40;252676.52;356182.57;001936.30
492.24;252067.66;356791.43;001930.73
493.08;251458.80;357400.29;001925.17
493.92;250849.94;358009.14;001919.62
494.76;250241.09;358618.00;001914.07
495.60;249632.23;359226.86;001908.52
496.44;249023.37;359835.72;001902.98
497.28;248414.51;360444.58;001897.44
498.12;247805.65;361053.44;001891.91
498.96;247196.79;361662.30;001886.39
499.80;246587.93;362271.16;001880.87
500.64;245979.07;362880.02;001875.35
501.48;245370.21;363488.88;001869.84
502.32;244761.35;364097.73;001864.34
503.16;244152.49;364706.59;001858.84
504.00;243543.64;365315.45;001853.34
504.84;242934.78;365924.31;001847.85
505.68;242325.92;366533.17;001842.37
506.52;241717.06;367142.03;001836.89
507.36;241108.20;367750.89;001831.42
508.20;240499.34;368359.75;001825.95
509.04;239890.48;368968.61;001820.48
509.88;239281.62;369577.47;001815.02
510.72;238672.76;370186.33;001809.57
511.56;238063.90;370795.18;001804.12
512.40;237455.04;371404.04;001798.68
513.24;236846.19;372012.90;001793.24
514.08;236237.33;372621.76;001787.80
514.92;235628.47;373230.62;001782.37
515.76;235019.61;373839.48;001776.95
516.60;234410.75;374448.34;001771.53
517.44;233801.89;375057.20;001766.12
518.28;233193.03;375666.06;001760.71
519.12;232584.17;376274.92;001755.30
519.96;231975.31;376883.78;001749.90
520.80;231366.45;377492.63;001744.51
521.64;230757.59;378101.49;001739.12
522.48;230148.74;378710.35;001733.74
523.32;229539.88;379319.21;001728.36
524.16;228931.02;379928.07;001722.98
525.00;228322.16;380536.93;001717.61
525.84;227713.30;381145.79;001712.25
526.68;227104.44;381754.65;001706.89
527.52;226495.58;382363.51;001701.53
528.36;225886.72;382972.37;001696.18
529.20;225277.86;383581.23;001690.84
530.04;224669.00;384190.08;001685.50
530.88;224060.14;384798.94;001680.16
531.72;223451.29;385407.80;001674.83
532.56;222842.43;386016.66;001669.51
533.40;222233.57;386625.52;001664.19
534.24;221624.71;387234.38;001658.87
535.08;221015.85;387843.24;001653.56
535.92;220406.99;388452.10;001648.26
536.76;219798.13;389060.96;001642.95
537.60;219189.27;389669.82;001637.66
538.44;218580.41;390278.68;001632.37
539.28;217971.55;390887.53;001627.08
540.12;217362.69;391496.39;001621.80
540.96;216753.84;392105.25;001616.52
541.80;216144.98;392714.11;001611.25
542.64;215536.12;393322.97;001605.98
543.48;214927.26;393931.83;001600.72
544.32;214318.40;394540.69;001595.46
545.16;213709.54;395149.55;001590.21
546.00;213100.68;395758.41;001584.96
546.84;212491.82;396367.27;001579.71
547.68;211882.96;396976.13;001574.47
548.52;211274.10;397584.98;001569.24
549.36;210665.24;398193.84;001564.01
550.20;210056.39;398802.70;001558.79
551.04;209447.53;399411.56;001553.57
551.88;208838.67;400020.42;001548.35
552.72;208229.81;400629.28;001543.14
553.56;207620.95;401238.14;001537.93
554.40;207012.09;401847.00;001532.73
555.24;206403.23;402455.86;001527.53
556.08;205794.37;403064.72;001522.34
556.92;205185.51;403673.58;001517.16
557.76;204576.65;404282.43;001511.97
558.60;203967.79;404891.29;001506.79
559.44;203358.94;405500.15;001501.62
560.28;202750.08;406109.01;001496.45
561.12;202141.22;406717.87;001491.29
561.96;201532.36;407326.73;001486.13
562.80;200923.50;407935.59;001480.97
563.64;200314.64;408544.45;001475.82
564.48;199705.78;409153.31;001470.68
565.32;199096.92;409762.17;001465.54
566.16;198488.06;410371.03;001460.40
567.00;197879.20;410979.88;001455.27
567.84;197270.34;411588.74;001450.14
568.68;196661.49;412197.60;001445.02
569.52;196052.63;412806.46;001439.90
570.36;195443.77;413415.32;001434.79
571.20;194834.91;414024.18;001429.68
572.04;194226.05;414633.04;001424.58
572.88;193617.19;415241.90;001419.48
573.72;193008.33;415850.76;001414.38
574.56;192399.47;416459.62;001409.29
575.40;191790.61;417068.48;001404.21
576.24;191181.75;417677.33;001399.12
577.08;190572.89;418286.19;001394.05
577.92;189964.04;418895.05;001388.97
578.76;189355.18;419503.91;001383.91
579.60;188746.32;420112.77;001378.84
580.44;188137.46;420721.63;001373.78
581.28;187528.60;421330.49;001368.73
582.12;186919.74;421939.35;001363.68
582.96;186310.88;422548.21;001358.63
583.80;185702.02;423157.07;001353.59
584.64;185093.16;423765.93;001348.56
585.48;184484.30;424374.78;001343.52
586.32;183875.44;424983.64;001338.50
587.16;183266.59;425592.50;001333.47
588.00;182657.73;426201.36;001328.46
588.84;182048.87;426810.22;001323.44
589.68;181440.01;427419.08;001318.43
590.52;180831.15;428027.94;001313.43
591.36;180222.29;428636.80;001308.42
592.20;179613.43;429245.66;001303.43
593.04;179004.57;429854.52;001298.44
593.88;178395.71;430463.38;001293.45
594.72;177786.85;431072.23;001288.47
595.56;177177.99;431681.09;001283.49
596.40;176569.14;432289.95;001278.51
597.24;175960.28;432898.81;001273.54
598.08;175351.42;433507.67;001268.58
598.92;174742.56;434116.53;001263.61
599.76;174133.70;434725.39;001258.66
600.60;173524.84;435334.25;001253.71
601.44;172915.98;435943.11;001248.76
602.28;172307.12;436551.97;001243.81
603.12;171698.26;437160.83;001238.87
603.96;171089.40;437769.68;001233.94
604.80;170480.54;438378.54;001229.01
605.64;169871.69;438987.40;001224.08
606.48;169262.83;439596.26;001219.16
607.32;168653.97;440205.12;001214.24
608.16;168045.11;440813.98;001209.33
609.00;167436.25;441422.84;001204.42
609.84;166827.39;442031.70;001199.51
610.68;166218.53;442640.56;001194.61
611.52;165609.67;443249.42;001189.71
612.36;165000.81;443858.28;001184.82
613.20;164391.95;444467.13;001179.93
614.04;163783.09;445075.99;001175.05
614.88;163174.24;445684.85;001170.17
615.72;162565.38;446293.71;001165.30
616.56;161956.52;446902.57;001160.43
617.40;161347.66;447511.43;001155.56
